excentricidad_orb;altura;sentido;geoestacionario;circular
43565428,86;86248063,67;negativo;False;
51334650,52;14428781,45;negativo;False;
69312527,98;85569034,48;negativo;True;
71608855,77;6145093,79;positivo;False;
64163829,07;60850748,24;positivo;True;
16893548,74;91325288,89;negativo;False;
60985187,9;39272087,54;positivo;True;
7252407,05;36825470,53;negativo;False;
78025020,5;98915582,62;negativo;True;
25687440,38;4579473,77;negativo;False;
47808130,81;58266980,57;negativo;True;
19908087,09;54411923,36;negativo;True;
31909892,16;70598044,02;positivo;False;
1775613,17;57283753,72;negativo;False;
17905279,51;58972408,74;negativo;False;
5705814,93;35584172,4;positivo;True;
90475887,81;96284197,54;positivo;True;
9272202,28;35519677,09;positivo;True;
2215349,33;52638327,59;negativo;False;
44366501,53;61886138,92;positivo;False;
54505757,38;19917119,68;positivo;True;
53015944,15;42506495,86;negativo;True;
29966900;5288257,99;negativo;False;
50592340,74;60885540,16;negativo;False;
71200860,77;28798269;negativo;False;
58026139,19;65263048,6;negativo;False;
30003828,44;70071967,2;positivo;True;
21180970,36;91126265,54;positivo;True;
73761136,06;78002188,91;negativo;False;
60751125,67;9051649,19;positivo;False;
63759832,07;73973264,75;positivo;True;
8958494,03;82505683,09;negativo;True;
70361208,79;19393848,07;negativo;False;
39929799,99;26917494,9;negativo;True;
6687455,59;26344689,5;positivo;True;
91528223,67;19293786,37;negativo;True;
33280258,62;76188213,23;negativo;False;
15138159,13;80593989,49;positivo;True;
89115753,81;58189173,91;positivo;True;
36774002,33;1033525,18;positivo;False;
73206900,97;26129420,23;positivo;True;
70277478,44;65186361,19;positivo;False;
66066638,78;27276646,37;negativo;False;
31194200,59;59577715,66;negativo;True;
16189063,69;79849853,31;negativo;False;
51186455,14;46169187,24;positivo;False;
25577143,55;73483538,05;positivo;False;
97535168,49;709260,58;positivo;False;
86461905,79;93977708,84;positivo;True;
42884280,24;67907442,07;negativo;False;
99659207,99;35367132,04;positivo;False;
81600039,85;48661244,32;positivo;True;
66767954,68;69556192,47;negativo;False;
67575137,84;60262744,43;negativo;True;
84452139,25;37986095,23;negativo;False;
23855103,06;54010635,2;positivo;True;
60432566,84;25899280,21;positivo;False;
68489754,51;48944730,22;negativo;True;
72686483,49;90044816,59;positivo;True;
41994890,52;87658630,82;positivo;False;
10942459,61;52832342,44;negativo;False;
17013491,26;35922740,43;positivo;False;
29242429;90599898,6;negativo;True;
11242804,94;89911794,98;negativo;True;
48511898,69;27596120,15;negativo;True;
5246020,3;78277930,31;positivo;True;
14866457,72;26786828,23;negativo;True;
39210202,88;89126053,54;positivo;False;
17969317,62;36775122,67;positivo;True;
19926708,1;31717333,38;positivo;True;
83865605,76;94552880,3;negativo;False;
11454853,36;11117516,33;positivo;True;
86855848,98;75574312,23;negativo;True;
91683125,26;8952701,37;negativo;False;
77328201,48;14846921,73;negativo;False;
86791726,88;63768950,17;negativo;False;
95899340,64;44417270,34;positivo;False;
35781360,79;88756335,99;negativo;True;
9961310,03;72087358,08;negativo;True;
44961865,14;56927638,79;negativo;False;
43676361,81;58020268,09;positivo;True;
47822253,87;96001424,93;positivo;True;
65557830,96;26776047,56;negativo;True;
56057478,17;2174410,38;positivo;False;
73094465,15;40060746;positivo;True;
22550463,9;94561786,83;positivo;True;
40286199,84;89038624,62;positivo;True;
23050693,68;59915075,59;negativo;False;
7842029,19;64784713,62;negativo;False;
40892652,88;18965170,06;negativo;False;
84969550,12;30708793,23;negativo;True;
12210086,56;75922441,77;negativo;False;
52764563,88;22807278,5;positivo;True;
90020563,61;47701247,85;negativo;False;
12219851,8;64799371,24;negativo;True;
12137355,53;88112143,77;negativo;True;
48856288,39;17207040,31;positivo;False;
63959095,43;82854329,89;positivo;False;
2820768,66;67477536,56;negativo;False;
68683196,94;64454791,25;positivo;True;
85177402,8;52347351,32;positivo;False;
73770822,72;81234101,4;negativo;True;
91600474,16;69246022,81;negativo;False;
83683074,76;37339253,75;positivo;True;
7162474,03;24267901,15;positivo;True;
45080964,1;47054208,36;negativo;False;
38885910,54;18244115,54;positivo;False;
23367811,21;91414615,38;positivo;True;
8541145,71;10786181,34;negativo;True;
91323341,76;55474721;negativo;True;
84436350,04;93351782,98;negativo;False;
62221410,5;16421080,38;positivo;False;
78235850,82;73923044,12;positivo;False;
53127087,16;29151104,42;positivo;True;
84655921,21;76611133,19;positivo;True;
46782654,83;41046534,55;positivo;False;
72550863,25;40881142,64;negativo;False;
86105707,33;79555552,95;positivo;True;
35080785,29;47206747,8;positivo;False;
76507622,44;13118183,5;positivo;False;
99805843,19;66928664,01;positivo;True;
69401811,78;56325601,15;positivo;False;
42451227,42;44925041,23;positivo;False;
57648622,4;68499164,16;positivo;True;
42272137,73;28888813,11;negativo;False;
29743267,12;97553053,62;negativo;False;
66895691,66;78516397,73;negativo;True;
30217662,64;9514661,22;negativo;False;
67500182,27;96259944,65;negativo;True;
3354291,82;55858362,03;positivo;False;
99992990,43;87242278,06;negativo;False;
43155428,23;97348341,71;positivo;True;
24623618,12;28986754,7;negativo;False;
72718275,21;75955509,71;positivo;True;
48109753,01;43920942,33;positivo;False;
9294710,73;91002931,58;positivo;False;
34172370,09;82939146,59;positivo;True;
23891196,61;6883349,37;negativo;False;
71571273,74;98444688,15;negativo;True;
57648409,75;61287264,94;negativo;False;
95744503,16;11764659,74;negativo;True;
59112333,27;48432776,59;positivo;False;
3835820,51;87021672,25;negativo;False;
84677367,2;35626518,89;negativo;True;
69384620,07;61243329,52;negativo;False;
47061046,3;85955055,94;positivo;True;
28638804,95;77604822,87;positivo;True;
20317016,77;81695223,9;negativo;True;
80043186,65;55279912,11;negativo;True;
40121981,26;34240563,49;negativo;True;
88414017,32;51549128,78;positivo;False;
62308090,77;90125013,06;positivo;False;
85325682,09;84498118,73;negativo;False;
45396467,81;57164096,46;positivo;True;
57315008,79;49828806,11;positivo;False;
57135336,49;55138454,89;positivo;True;
76560029,95;1286310,29;negativo;True;
1886611,85;56070452,54;positivo;True;
27009680,86;4450513,97;positivo;False;
50143191,48;20680057,56;negativo;False;
16353387,18;4817677,94;positivo;False;
63415366,95;9640932,77;negativo;True;
7052325,95;67691640,69;positivo;False;
53671999,72;57965454,82;positivo;False;
84879471,91;46843303,39;positivo;False;
14591953,7;58973853,73;negativo;False;
84578769,34;44611084,55;positivo;True;
58223975,99;38111267,76;negativo;True;
79658983,47;93968650,55;positivo;False;
45134104,47;92871754,57;positivo;True;
47761572,22;12795169,98;positivo;False;
19042840,65;2012930,22;positivo;False;
98067389,74;42550679,43;positivo;False;
17135328,35;72782170,5;negativo;True;
89340425,98;30425065,74;negativo;False;
76695775,2;82743527,14;negativo;True;
28804840,93;19302902,93;negativo;False;
83782142,63;32128280,78;negativo;False;
63970819,62;96198686,68;negativo;False;
49980550,67;134163,63;negativo;False;
70538072,4;61373699,83;positivo;True;
33458258,83;18187401,99;positivo;False;
16674228,23;6530114,88;positivo;False;
28145026,55;67923387,55;negativo;False;
34112161,43;11292189,44;positivo;True;
24502700,14;24791210,3;negativo;False;
41565931,57;55143660,4;negativo;True;
40653408,52;21549460,27;positivo;True;
26248822,96;71301435,4;positivo;False;
75977076,57;7547154,32;negativo;True;
81344416,05;46013622,09;positivo;True;
334657,05;93502608,39;positivo;True;
56188086,13;46356022,02;positivo;False;
25526549,81;75203733,34;negativo;False;
29513747,09;3298807,09;positivo;True;
2608437,65;78565868,84;negativo;True;
64572767,4;63383935,01;positivo;True;
93442967,22;94302675,1;negativo;True;
28072216,87;83936363,72;negativo;True;
69744326,14;84575870,4;positivo;False;
56057565,44;93015057,68;positivo;True;
95973510,34;70814595,93;negativo;False;
49736949,85;19761768,23;negativo;True;
43574690,16;8734432,1;negativo;True;
72525666,54;61350518,13;positivo;False;
57423330,05;46385586,36;negativo;True;
71146408,79;48318355,82;positivo;False;
84519399,36;47198761,31;positivo;False;
93479109,13;58815727,45;positivo;True;
47157854,76;70406991,87;positivo;False;
94307795,77;53936031,36;positivo;False;
22146190,11;2395591,89;positivo;True;
67431758,44;89809582,72;positivo;True;
29170291,67;32253227,52;positivo;False;
8347930,08;79155327,89;positivo;False;
28320601,88;8037116,9;positivo;False;
77762284,04;21376788,01;negativo;True;
98844146,57;60847229,64;negativo;True;
39665349,2;62197420,3;negativo;False;
37734902,1;41363089,02;positivo;True;
50610276,6;43342058,87;positivo;False;
75292564,78;50117858,8;negativo;True;
61924311,33;80058031,34;negativo;False;
57514714,98;58097870,5;positivo;True;
85667564,06;63828610,13;positivo;True;
22660337,47;45385296,94;negativo;False;
53703131,14;18509305,7;positivo;True;
63033142,23;18724853,84;negativo;True;
61798826,56;410089,47;positivo;True;
74783449,93;35023122,15;negativo;True;
78358837,17;18024083,62;positivo;True;
25266346,56;64622496,27;positivo;True;
14264027,25;74101038,3;positivo;False;
33061429,59;63763827,03;negativo;True;
47466090,65;69002633,6;positivo;True;
89374389,18;57159427,98;negativo;True;
831991,31;63871889,1;negativo;True;
94232535,97;95248563,44;positivo;False;
63829228,48;83031718,11;positivo;False;
37595990,24;14279797,61;negativo;False;
35464677,14;86530729,66;negativo;False;
97411757,14;52251524,39;positivo;True;
27870501,36;13160073,23;negativo;False;
31781246,91;71749129,48;negativo;True;
49108013,02;15293973,12;positivo;True;
64121299,74;48168602,64;positivo;True;
63636146,25;57947878,25;negativo;True;
68747337,28;98142628,14;positivo;False;
44727696,99;22411918,02;positivo;False;
21609767,69;98061605,83;negativo;True;
64716139,53;18007534,5;negativo;True;
10168055,8;52941656,5;positivo;True;
75006293,25;99072625,74;positivo;False;
24142370,59;30282413,98;negativo;False;
16587851,03;82827243,08;negativo;True;
53445037,87;73876783,88;positivo;True;
49749549,88;83892445,79;negativo;True;
3381014,08;99038664;positivo;False;
18807001,76;92160577,51;positivo;True;
37049065,67;82289034,07;positivo;True;
19514794,03;35431842,34;negativo;False;
44271633,02;51003743,87;negativo;False;
92029268,87;87855006,19;positivo;True;
38705574,3;12343974,95;negativo;True;
923810,16;56735551,1;negativo;True;
16476590,53;83326913,89;positivo;False;
12511181,61;71781585,44;positivo;True;
86112140,49;32155405,35;positivo;False;
62539159,47;91532119,38;positivo;True;
63681102,58;85914603,16;negativo;True;
67264339,19;85503162,44;negativo;False;
46586378,18;47211817,9;negativo;True;
17676774,78;47325114,21;negativo;False;
6887112,35;23562163,75;positivo;False;
60752917,83;71133954,03;positivo;False;
57617383;98949606,86;positivo;True;
35570707,5;94204489,5;negativo;True;
38443510,78;49151417,71;negativo;True;
16655330,65;70774671,2;positivo;True;
72850051,14;3348501,96;positivo;False;
17581075,38;41241626,06;negativo;False;
98446764,18;45634197,97;positivo;False;
80878230,71;10683920,46;positivo;False;
42966183,66;77373337,37;negativo;False;
35665202,88;56309647,01;positivo;True;
19573499,32;6655747,35;negativo;True;
32445544,21;84268489,95;negativo;True;
44488361,18;89317235,45;negativo;False;
51842405,56;58840235,24;negativo;True;
9275264,17;22428844,98;negativo;True;
63961325,13;37434741,41;negativo;False;
50738220,91;256922,61;negativo;False;
18865408,26;86192446,35;positivo;False;
58750485,06;74990620,88;positivo;False;
49578562,21;52962222,09;negativo;False;
37274069,78;55566817,86;positivo;True;
24987582,46;37696107,07;negativo;False;
96374488,9;6487627,63;positivo;False;
15283613,92;43899617,58;negativo;True;
50754276,68;6684936,3;positivo;True;
59851587,97;44610476,8;negativo;False;
30924325,67;66041398,32;negativo;False;
37487819,23;68977007,26;positivo;True;
76093632,17;737944,29;positivo;True;
76731479,32;12628490,75;positivo;False;
43471979,41;35400313,66;negativo;True;
44756444,85;98434017,52;negativo;False;
35324267,55;2811192,75;positivo;False;
52884317,51;60659408,41;negativo;False;
68084212,53;73002561,27;negativo;False;
98785434,69;22568963,22;negativo;True;
85431327,26;17707252,97;positivo;True;
25128762,18;17973855,18;positivo;False;
25181034,97;90437992,05;negativo;False;
10333918,33;783634,86;positivo;True;
76910450,04;75133880,75;negativo;True;
7649296,65;6245166,13;positivo;True;
7863318,36;77809548,67;negativo;True;
53830000,82;70389918,79;negativo;True;
89931460,8;85386048,74;negativo;True;
62892754,01;41626845,43;positivo;True;
65577059,34;24215321,66;positivo;True;
48648737,53;35003674,3;negativo;True;
81968395,42;35456576,97;negativo;True;
41142218,63;50152798,85;negativo;True;
84583365,68;9985935,13;negativo;False;
48189611,47;43813781,53;positivo;True;
31074810,52;95996010,69;negativo;True;
21807369,48;84702826,91;positivo;False;
9112669,75;74215868,98;positivo;True;
7174583,8;13977487,4;positivo;False;
19140878,78;46401383,38;negativo;False;
67675887,6;32394338,61;positivo;False;
62492386,25;97985580,67;negativo;True;
25957276,28;17900587,69;positivo;False;
87966918,5;84987385,14;negativo;True;
90696978,78;14299018,41;negativo;False;
65137898,96;6179374,2;positivo;True;
44687547,56;16243578,47;positivo;True;
94658247,09;39623654,19;negativo;True;
97303538,69;97803,52;negativo;False;
98257985,14;74149697,96;positivo;True;
8540245,53;81394759,78;negativo;True;
16889441,65;4042219,41;positivo;True;
42268704,07;23635802,43;negativo;False;
45005355,76;76277585,69;positivo;True;
22498677,78;6237484,39;negativo;True;
74370028,27;57931881,24;negativo;False;
35308745,65;42531051,59;negativo;False;
96195828,94;63538772,76;negativo;False;
64869467,59;17052600,18;negativo;False;
98421159,5;70796695,38;positivo;False;
54925443,66;41509719,82;negativo;False;
91964049,3;59407981,07;negativo;True;
78183692,55;94723393,01;negativo;False;
49367922,57;36140378,77;positivo;True;
80951475,11;78438438,69;positivo;True;
16329752,51;92005869,17;negativo;False;
52161580,81;62089285,03;positivo;True;
98698296,9;64258668,33;positivo;True;
87925153,54;95377830,97;negativo;True;
1521856,6;62619605,29;negativo;True;
51609358,71;24891890,83;positivo;False;
73841767,69;20069950,96;positivo;False;
37866474,26;28309144;positivo;False;
63396836,46;14581412,65;negativo;False;
64340165,12;97403281,87;negativo;False;
40477708,99;86940929,31;negativo;False;
28363719,17;81882014,82;positivo;False;
24908557,55;71607548,81;positivo;True;
71495622,56;96874514,7;positivo;False;
11950602,21;29474462,04;positivo;False;
22274157,87;96454470,5;negativo;False;
9091961,14;68850047,09;negativo;False;
4059090,45;83782130,91;positivo;True;
1453840,91;82451810,37;negativo;True;
73169341,64;81001740,55;positivo;False;
59972967,94;45940873,68;positivo;False;
4747591,89;36150279,67;positivo;False;
49887963,63;17555408,43;negativo;True;
91916447,18;35519521,92;positivo;False;
76229456,31;29775615,52;positivo;True;
85368091,96;91753712,9;positivo;True;
39047368,5;19075724,91;negativo;False;
608037,69;18303959,3;negativo;False;
43743566,92;46731560,65;negativo;False;
87565325,82;29739368,25;positivo;False;
